01234567  0 
24306715 24706315 9 
70216345 07216345 9 
06217345 07216345 9 
04217356 04216357 9 
04216753 04216357 9 
46207531 47206531 9 
43206571 47206531 9 
24607531 24706531 9 
24506731 24706531 9 
74056231 04756231 9 
04657231 04756231 9 
04257136 04256137 9 
04256173 04256137 9 
42107536 47102536 9 
43102576 47102536 9 
04152736 04172536 9 
04132576 04172536 9 
74512036 14572036 9 
14532076 14572036 9 
14507632 14502637 9 
14502673 14502637 9 
74106235 14706235 9 
14607235 14706235 9 
74216035 14276035 9 
14236075 14276035 9 
71206543 17206543 9 
16207543 17206543 9 
74216503 14276503 9 
14256703 14276503 9 
73154206 13754206 9 
13457206 13754206 9 
13257604 13254607 9 
13254670 13254607 9 
16203574 17203564 9 
73102564 13702564 9 
13502764 13702564 9 
73104265 13704265 9 
13407265 13704265 9 
73214065 13274065 9 
13264075 13274065 9 
42501736 42701536 9 
02451736 02471536 9 
02431576 02471536 9 
73421506 23471506 9 
23451706 23471506 9 
23407561 23401567 9 
23401765 23401567 9 
71206435 21706435 9 
21607435 21706435 9 
71426035 21476035 9 
21436075 21476035 9 
72406513 27406513 9 
26407513 27406513 9 
71426503 21476503 9 
21456703 21476503 9 
14527036 17524036 9 
13524076 17524036 9 
51427036 51724036 9 
72534016 27534016 9 
24537016 27534016 9 
21537064 21534067 9 
21534760 21534067 9 
72501634 27501634 9 
23501674 27501634 9 
71205634 21705634 9 
21605734 21705634 9 
72504613 27504613 9 
24507613 27504613 9 
71524603 21574603 9 
21564703 21574603 9 
74150236 14750236 9 
14250736 14750236 9 
14056732 14056237 9 
14056273 14056237 9 
73014256 13074256 9 
13024756 13074256 9 
13057264 13054267 9 
13054762 13054267 9 
51027634 51024637 9 
51024673 51024637 9 
54037216 57034216 9 
51037264 51034267 9 
51034762 51034267 9 
40157236 40751236 9 
40251736 40751236 9 
50421736 50471236 9 
50431276 50471236 9 
73401256 03471256 9 
03421756 03471256 9 
03457261 03451267 9 
03451762 03451267 9 
71056432 01756432 9 
01657432 01756432 9 
71406532 01476532 9 
01436572 01476532 9 
70456213 07456213 9 
06457213 07456213 9 
71406253 01476253 9 
01426753 01476253 9 
20157634 20751634 9 
20651734 20751634 9 
50261734 50271634 9 
50231674 50271634 9 
73201654 03271654 9 
03261754 03271654 9 
03257641 03251647 9 
03251746 03251647 9 
12057634 17052634 9 
13052674 17052634 9 
51062734 51072634 9 
51032674 51072634 9 
01632574 01672534 9 
01652473 01652437 9 
20457613 20754613 9 
20654713 20754613 9 
50264713 50274613 9 
50214673 50274613 9 
74052613 04752613 9 
04652713 04752613 9 
04253716 04253617 9 
04253671 04253617 9 
32750164 32150764 10 
32150467 32150764 10 
37160524 32160574 10 
32160547 32160574 10 
67120534 76120534 10 
16720534 76120534 10 
26750134 26150734 10 
26150437 26150734 10 
27136540 26137540 10 
26731540 26137540 10 
26730145 26130745 10 
26170345 26130745 10 
07234165 70234165 10 
27430165 20437165 10 
20435167 20437165 10 
07124365 70124365 10 
10724365 70124365 10 
27164305 20164375 10 
20164357 20164375 10 
12734506 72134506 10 
32174506 72134506 10 
24731506 24137506 10 
24136507 24137506 10 
07124536 70124536 10 
10724536 70124536 10 
20754136 20154736 10 
20154637 20154736 10 
01725364 01527364 10 
01524367 01527364 10 
06571324 06521374 10 
06521347 06521374 10 
57120364 50127364 10 
50124367 50127364 10 
50321467 50321764 10 
52761304 72561304 10 
62571304 72561304 10 
21765304 21567304 10 
21564307 21567304 10 
27560341 20567341 10 
20765341 20567341 10 
20761543 20561743 10 
20571643 20561743 10 
52730461 72530461 10 
32570461 72530461 10 
26570431 26530471 10 
26530417 26530471 10 
07235461 70235461 10 
30275461 70235461 10 
20475361 20435761 10 
52731406 72531406 10 
32571406 72531406 10 
21735406 21537406 10 
21536407 21537406 10 
07521436 70521436 10 
50721436 70521436 10 
20741536 20541736 10 
20541637 20541736 10 
01753264 01357264 10 
01354267 01357264 10 
06371254 06351274 10 
06351247 06351274 10 
57361204 50361274 10 
50361247 50361274 10 
13750264 73150264 10 
53170264 73150264 10 
36170254 36150274 10 
36150247 36150274 10 
30754162 30154762 10 
30174562 30154762 10 
37154206 30154276 10 
30174256 30154276 10 
23750461 73250461 10 
53270461 73250461 10 
36270451 36250471 10 
36250417 36250471 10 
07352461 70352461 10 
50372461 70352461 10 
30472561 30452761 10 
30452167 30452761 10 
23751406 73251406 10 
53271406 73251406 10 
31752406 31257406 10 
31256407 31257406 10 
07231456 70231456 10 
20731456 70231456 10 
30741256 30241756 10 
30241657 30241756 10 
27163504 23167504 10 
23164507 23167504 10 
23571604 23561704 10 
23561407 23561704 10 
63751204 63251704 10 
63251407 63251704 10 
17362504 71362504 10 
61372504 71362504 10 
31572604 31562704 10 
31562407 31562704 10 
31764205 31264705 10 
31274605 31264705 10 
37264510 31264570 10 
31274560 31264570 10 
23760541 73260541 10 
63270541 73260541 10 
34270561 34260571 10 
34260517 34260571 10 
07362541 70362541 10 
60372541 70362541 10 
30572641 30562741 10 
30562147 30562741 10 
07361245 70361245 10 
60371245 70361245 10 
37160245 30167245 10 
30165247 30167245 10 
07231645 70231645 10 
20731645 70231645 10 
37241605 30241675 10 
17602534 71602534 10 
61572034 61502734 10 
61502437 61502734 10 
61704235 61204735 10 
61274035 61204735 10 
67204513 61204573 10 
61274503 61204573 10 
67203541 63207541 10 
63702541 63207541 10 
63701245 63201745 10 
63271045 63201745 10 
12706534 72106534 10 
02176534 72106534 10 
23176504 23106574 10 
23106547 23106574 10 
26704135 26104735 10 
26174035 26104735 10 
27104563 26104573 10 
26174503 26104573 10 
67521034 76521034 10 
56721034 76521034 10 
27531064 26531074 10 
26531047 26531074 10 
27506431 26507431 10 
26705431 26507431 10 
27501463 26501473 10 
26571403 26501473 10 
61750234 61057234 10 
61054237 61057234 10 
63071254 63051274 10 
63051247 63051274 10 
56021437 56021734 10 
57031264 56031274 10 
56031247 56031274 10 
10756234 70156234 10 
50176234 70156234 10 
03176254 03156274 10 
03156247 03156274 10 
06754132 06154732 10 
06174532 06154732 10 
07154263 06154273 10 
06174253 06154273 10 
20756431 70256431 10 
50276431 70256431 10 
03276451 03256471 10 
03256417 03256471 10 
67052431 76052431 10 
56072431 76052431 10 
06472531 06452731 10 
06452137 06452731 10 
20751463 70251463 10 
50271463 70251463 10 
01752463 01257463 10 
01253467 01257463 10 
67201453 76201453 10 
26701453 76201453 10 
06741253 06241753 10 
27630541 20637541 10 
20631547 20637541 10 
20576341 20536741 10 
20536147 20536741 10 
30756241 30256741 10 
30256147 30256741 10 
37246501 30246571 10 
30246517 30246571 10 
62730541 62037541 10 
62031547 62037541 10 
64072531 64032571 10 
64032517 64032571 10 
36752041 36052741 10 
36052147 36052741 10 
37042561 36042571 10 
36042517 36042571 10 
67502341 76502341 10 
56702341 76502341 10 
07542361 06542371 10 
06542317 06542371 10 
07536142 06537142 10 
06735142 06537142 10 
07532164 06532174 10 
06572134 06532174 10 
61730245 61037245 10 
61035247 61037245 10 
64071235 64031275 10 
64031257 64031275 10 
36721045 36021745 10 
36021547 36021745 10 
37041265 36041275 10 
36041257 36041275 10 
10736245 70136245 10 
30176245 70136245 10 
04176235 04136275 10 
04136257 04136275 10 
06175342 06135742 10 
07135264 06135274 10 
06175234 06135274 10 
61702345 61207345 10 
61205347 61207345 10 
64271305 64201375 10 
64201357 64201375 10 
27106345 26107345 10 
26105347 26107345 10 
26371045 26301745 10 
26301547 26301745 10 
20741365 70241365 10 
01742365 01247365 10 
01245367 01247365 10 
07246351 06247351 10 
06742351 06247351 10 
27510364 72510364 10 
52710364 72510364 10 
17560324 12560374 10 
12560347 12560374 10 
17532460 12537460 10 
12735460 12537460 10 
17530426 12530476 10 
12570436 12530476 10 
27134065 72134065 10 
32174065 72134065 10 
17432065 12437065 10 
12435067 12437065 10 
27014365 72014365 10 
02714365 72014365 10 
17064325 12064375 10 
12064357 12064375 10 
01734526 71034526 10 
14730526 14037526 10 
14036527 14037526 10 
27014536 72014536 10 
02714536 72014536 10 
12754036 12054736 10 
12054637 12054736 10 
62710534 62017534 10 
62014537 62017534 10 
63012547 63012574 10 
07216534 06217534 10 
06214537 06217534 10 
06512437 06512734 10 
67152034 76152034 10 
56172034 76152034 10 
17256034 16257034 10 
16254037 16257034 10 
17056432 16057432 10 
16750432 16057432 10 
17052463 16052473 10 
16072453 16052473 10 
01736542 71036542 10 
31076542 71036542 10 
14076532 14036572 10 
67130542 76130542 10 
36170542 76130542 10 
16570342 16530742 10 
16530247 16530742 10 
67132045 76132045 10 
36172045 76132045 10 
17236045 16237045 10 
16235047 16237045 10 
67012345 76012345 10 
06712345 76012345 10 
17042365 16042375 10 
16042357 16042375 10 
12753064 12357064 10 
12354067 12357064 10 
16372054 16352074 10 
16352047 16352074 10 
57362014 51362074 10 
51362047 51362074 10 
23751064 73251064 10 
53271064 73251064 10 
36271054 36251074 10 
36251047 36251074 10 
31754260 31254760 10 
37254016 31254076 10 
31274056 31254076 10 
03751462 73051462 10 
53071462 73051462 10 
36071452 36051472 10 
36051427 36051472 10 
17350462 71350462 10 
51370462 71350462 10 
31470562 31450762 10 
31450267 31450762 10 
03752416 73052416 10 
53072416 73052416 10 
32750416 32057416 10 
32056417 32057416 10 
17032456 71032456 10 
01732456 71032456 10 
31742056 31042756 10 
31042657 31042756 10 
07263514 03267514 10 
03264517 03267514 10 
03572614 03562714 10 
03562417 03562714 10 
63752014 63052714 10 
63052417 63052714 10 
27360514 72360514 10 
62370514 72360514 10 
32570614 32560714 10 
32560417 32560714 10 
32764015 32064715 10 
32074615 32064715 10 
37064521 32064571 10 
32074561 32064571 10 
03761542 73061542 10 
63071542 73061542 10 
34071562 34061572 10 
34061527 34061572 10 
17360542 71360542 10 
61370542 71360542 10 
31570642 31560742 10 
31560247 31560742 10 
17362045 71362045 10 
61372045 71362045 10 
37261045 31267045 10 
31265047 31267045 10 
17032645 71032645 10 
01732645 71032645 10 
37042615 31042675 10 
27105364 72105364 10 
02175364 72105364 10 
12375064 12305764 10 
12305467 12305764 10 
12704563 12504763 10 
12574063 12504763 10 
17504326 12504376 10 
12574306 12504376 10 
67512304 76512304 10 
56712304 76512304 10 
16732504 16532704 10 
16532407 16532704 10 
17506342 16507342 10 
16705342 16507342 10 
16702543 16502743 10 
16572043 16502743 10 
25701364 75201364 10 
56271304 56201374 10 
56201347 56201374 10 
51704263 51204763 10 
51274063 51204763 10 
57204316 51204376 10 
51274306 51204376 10 
57301462 51307462 10 
51703462 51307462 10 
57302416 51302476 10 
51372406 51302476 10 
57260314 50267314 10 
50264317 50267314 10 
50372614 50362714 10 
50362417 50362714 10 
60732514 60532714 10 
60532417 60532714 10 
60512347 60512374 10 
27065314 72065314 10 
62075314 72065314 10 
02375614 02365714 10 
02365417 02365714 10 
02764513 02564713 10 
02574613 02564713 10 
07564321 02564371 10 
02574361 02564371 10 
50761342 70561342 10 
60571342 70561342 10 
04571362 04561372 10 
04561327 04561372 10 
17065342 71065342 10 
61075342 71065342 10 
01375642 01365742 10 
01365247 01365742 10 
17062543 71062543 10 
61072543 71062543 10 
07261543 01267543 10 
01263547 01267543 10 
17502643 71502643 10 
51702643 71502643 10 
07542613 01542673 10 
57130462 50137462 10 
50132467 50137462 10 
50471362 50431762 10 
50431267 50431762 10 
30741562 30541762 10 
30541267 30541762 10 
37561402 30561472 10 
30561427 30561472 10 
67501432 76501432 10 
56701432 76501432 10 
06741532 06541732 10 
06541237 06541732 10 
07536421 06537421 10 
06735421 06537421 10 
06731524 06531724 10 
15730462 15037462 10 
15032467 15037462 10 
16075432 16035472 10 
16035427 16035472 10 
31745062 31045762 10 
31045267 31045762 10 
37065412 31065472 10 
31065427 31065472 10 
57230416 50237416 10 
50236417 50237416 10 
50472316 50432716 10 
50432617 50432716 10 
30742516 30542716 10 
30542617 30542716 10 
37512406 30512476 10 
30512467 30512476 10 
27035416 72035416 10 
32075416 72035416 10 
02475316 02435716 10 
02435617 02435716 10 
02736514 02536714 10 
02576314 02536714 10 
02576431 02536471 10 
12705436 12507436 10 
12506437 12507436 10 
13572406 13502476 10 
13502467 13502476 10 
57201436 51207436 10 
51206437 51207436 10 
51472036 51402736 10 
51402637 51402736 10 
17042536 71042536 10 
07241536 01247536 10 
01246537 01247536 10 
07541632 01547632 10 
01745632 01547632 10 
46170235 46130275 10 
46130257 46130275 10 
34720165 34120765 10 
34120567 34120765 10 
34160257 34160275 10 
47210365 74210365 10 
24710365 74210365 10 
17260345 14260375 10 
14260357 14260375 10 
17234560 14237560 10 
14732560 14237560 10 
17230546 14230576 10 
14270536 14230576 10 
47135062 74135062 10 
34175062 74135062 10 
17534062 14537062 10 
14532067 14537062 10 
47015362 74015362 10 
04715362 74015362 10 
14065327 14065372 10 
01735246 71035246 10 
31075246 71035246 10 
15730246 15037246 10 
15036247 15037246 10 
47015236 74015236 10 
04715236 74015236 10 
14725036 14025736 10 
14025637 14025736 10 
64710235 64017235 10 
64015237 64017235 10 
63014257 63014275 10 
07416235 06417235 10 
06415237 06417235 10 
06274135 06214735 10 
67124035 76124035 10 
17426035 16427035 10 
16425037 16427035 10 
17026534 16027534 10 
17024563 16024573 10 
16074523 16024573 10 
01736254 71036254 10 
31076254 71036254 10 
15076234 15036274 10 
67130254 76130254 10 
16270354 16230754 10 
16230457 16230754 10 
67134052 76134052 10 
36174052 76134052 10 
17436052 16437052 10 
16432057 16437052 10 
67014352 76014352 10 
06714352 76014352 10 
17054362 16054372 10 
16054327 16054372 10 
14723065 14327065 10 
14325067 14327065 10 
16374025 16324075 10 
16324057 16324075 10 
43721065 73421065 10 
23471065 73421065 10 
36471025 36421075 10 
36421057 36421075 10 
31725460 31425760 10 
31475260 31425760 10 
37425016 31425076 10 
31475026 31425076 10 
03721564 73021564 10 
23071564 73021564 10 
36071524 36021574 10 
17320564 71320564 10 
21370564 71320564 10 
31570264 31520764 10 
31520467 31520764 10 
03724516 73024516 10 
23074516 73024516 10 
34720516 34027516 10 
34026517 34027516 10 
31754026 31054726 10 
31054627 31054726 10 
07463215 03467215 10 
03465217 03467215 10 
03274615 03264715 10 
63724015 63024715 10 
63024517 63024715 10 
47360215 74360215 10 
64370215 74360215 10 
34270615 34260715 10 
34765012 34065712 10 
34075612 34065712 10 
37065241 34065271 10 
34075261 34065271 10 
03761254 73061254 10 
35071264 35061274 10 
35061247 35061274 10 
17360254 71360254 10 
61370254 71360254 10 
31270654 31260754 10 
31260457 31260754 10 
17364052 71364052 10 
61374052 71364052 10 
37461052 31467052 10 
31462057 31467052 10 
17034652 71034652 10 
01734652 71034652 10 
37054612 31054672 10 
40735162 40135762 10 
40175362 40135762 10 
47135206 40135276 10 
40175236 40135276 10 
47261305 40261375 10 
40261357 40261375 10 
47230561 40237561 10 
40732561 40237561 10 
47231506 40231576 10 
40271536 40231576 10 
07321465 70321465 10 
20371465 70321465 10 
37120465 30127465 10 
30125467 30127465 10 
37420561 30427561 10 
30724561 30427561 10 
37421506 30421576 10 
30471526 30421576 10 
43761205 73461205 10 
63471205 73461205 10 
31465207 31467205 10 
37460251 30467251 10 
30764251 30467251 10 
30761452 30461752 10 
30471652 30461752 10 
61405237 61407235 10 
63401257 63401275 10 
47106235 46107235 10 
46105237 46107235 10 
46271035 46201735 10 
46201537 46201735 10 
67021435 76021435 10 
26071435 76021435 10 
07126435 06127435 10 
06125437 06127435 10 
07426531 06427531 10 
06724531 06427531 10 
07421563 06421573 10 
06471523 06421573 10 
40736251 70436251 10 
30476251 70436251 10 
05476231 05436271 10 
67034251 76034251 10 
36074251 76034251 10 
06274351 06234751 10 
06234157 06234751 10 
67031452 76031452 10 
07136452 06137452 10 
06132457 06137452 10 
67401352 76401352 10 
46701352 76401352 10 
07451362 06451372 10 
06451327 06451372 10 
15704362 15407362 10 
15402367 15407362 10 
16475302 16405372 10 
16405327 16405372 10 
47501362 41507362 10 
41502367 41507362 10 
41375062 41305762 10 
41305267 41305762 10 
40765312 70465312 10 
60475312 70465312 10 
05764312 05467312 10 
05462317 05467312 10 
07461325 01467325 10 
01764325 01467325 10 
01765423 01465723 10 
01475623 01465723 10 
47530216 40537216 10 
40536217 40537216 10 
40275316 40235716 10 
40235617 40235716 10 
30725416 30425716 10 
30425617 30425716 10 
37415206 30415276 10 
30415267 30415276 10 
35074216 75034216 10 
05274316 05234716 10 
05234617 05234716 10 
05736412 05436712 10 
05476312 05436712 10 
15704236 15407236 10 
15406237 15407236 10 
13475206 13405276 10 
13405267 13405276 10 
47501236 41507236 10 
41506237 41507236 10 
41275036 41205736 10 
41205637 41205736 10 
17025436 71025436 10 
21075436 71025436 10 
01526437 01527436 10 
07421635 01427635 10 
01724635 01427635 10 
07425613 01425673 10 
42105367 42107365 10 
46172305 46102375 10 
46102357 46102375 10 
04732165 04132765 10 
04132567 04132765 10 
07162345 04162375 10 
04162357 04162375 10 
47312065 74312065 10 
34712065 74312065 10 
14362057 14362075 10 
17304562 14307562 10 
14703562 14307562 10 
17302546 14302576 10 
14372506 14302576 10 
47105263 74105263 10 
04175263 74105263 10 
17504263 14507263 10 
14503267 14507263 10 
47215063 74215063 10 
24715063 74215063 10 
17265043 14265073 10 
14265037 14265073 10 
21705346 71205346 10 
01275346 71205346 10 
15702346 15207346 10 
15206347 15207346 10 
47215306 74215306 10 
24715306 74215306 10 
14735206 14235706 10 
14235607 14235706 10 
64712305 64217305 10 
64215307 64217305 10 
27416305 26417305 10 
26415307 26417305 10 
26374105 26314705 10 
26314507 26314705 10 
67134205 76134205 10 
36174205 76134205 10 
17436205 16437205 10 
16435207 16437205 10 
17236504 16237504 10 
16274530 16234570 10 
21706354 71206354 10 
01276354 71206354 10 
15276304 15206374 10 
67102354 76102354 10 
06172354 76102354 10 
16302457 16302754 10 
67104253 76104253 10 
17406253 16407253 10 
16403257 16407253 10 
67214053 76214053 10 
26714053 76214053 10 
17254063 16254073 10 
42371065 42301765 10 
42301567 42301765 10 
02731465 02431765 10 
02431567 02431765 10 
02461357 02461375 10 
67421305 76421305 10 
46721305 76421305 10 
26731405 26431705 10 
26431507 26431705 10 
27406351 26407351 10 
26704351 26407351 10 
26471053 26401753 10 
17205463 71205463 10 
01275463 71205463 10 
21503467 21507463 10 
17425063 71425063 10 
41725063 71425063 10 
27465013 21465073 10 
21465037 21465073 10 
